,CommID,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId
203,UgwHo3MoOkARsQbaaAp4AaABAg.92rAOxjLxhp92rIqDhs-pn,Ca T,https://yt3.ggpht.com/a/AGF-l7_QEIV-WlHEOJ1JCZNZVm1gGnC6gKBr2iANjA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCODL0HACWN1Mr8EYQWWUQUA,{'value': 'UCODL0HACWN1Mr8EYQWWUQUA'},ZcCp6ghTP78,"Lynn Ly oh it depends on what you have, obviously it you're close to dying you will pass quickly lol. it's a lot more complex than free healthcare=long waits but to sum it up, the emergency rooms are always completly packed here (especially in the winter), and there's more people than the emergencies capacity could allow to receive in a respectable timeframe. so the more serious your condition is, the quicker you will pass, and a cold is probably at the bottom of the list unless you're a baby or old (and even then lol). tbh the hospitals just really disencourage people to go there for colds and suggest instead you go see your regular doctor. that way it reduces the amount of people in emergency rooms and makes it quicker for people with more serious problems, bc if you're not very seriously ill it's normal to wait up to 24 hours to see a doctor at the hospital.

i hope this was clear hehe i'm not a native english speaker!

also it's probably different in each province, i am in quebec.","Lynn Ly oh it depends on what you have, obviously it you're close to dying you will pass quickly lol. it's a lot more complex than free healthcare=long waits but to sum it up, the emergency rooms are always completly packed here (especially in the winter), and there's more people than the emergencies capacity could allow to receive in a respectable timeframe. so the more serious your condition is, the quicker you will pass, and a cold is probably at the bottom of the list unless you're a baby or old (and even then lol). tbh the hospitals just really disencourage people to go there for colds and suggest instead you go see your regular doctor. that way it reduces the amount of people in emergency rooms and makes it quicker for people with more serious problems, bc if you're not very seriously ill it's normal to wait up to 24 hours to see a doctor at the hospital.

i hope this was clear hehe i'm not a native english speaker!

also it's probably different in each province, i am in quebec.",True,none,0,2019-12-22T20:04:17.000Z,2019-12-22T20:05:48.000Z,UgwHo3MoOkARsQbaaAp4AaABAg
204,UgwHo3MoOkARsQbaaAp4AaABAg.92rAOxjLxhp92rHb2mzVY8,Lynn Ly,https://yt3.ggpht.com/a/AGF-l7_Ubr4CQTSYzehE20Ea7TzMMqRlKRsNnI8JWg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC52HNhKc0A9W8wuu2oXPkqQ,{'value': 'UC52HNhKc0A9W8wuu2oXPkqQ'},ZcCp6ghTP78,Ca T can you elaborate? You have to be sick for 12 hours before you can see the doctor in Canada?,Ca T can you elaborate? You have to be sick for 12 hours before you can see the doctor in Canada?,True,none,0,2019-12-22T19:53:28.000Z,2019-12-22T19:53:28.000Z,UgwHo3MoOkARsQbaaAp4AaABAg
205,Ugw17mfWtpzz5mmysoh4AaABAg,Hana Park,https://yt3.ggpht.com/a/AGF-l7-F-jlV4WmvLST12iovyNkpJxzBVJgtJghHFQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC5jvausFr_a9sELQ8JqQavg,{'value': 'UC5jvausFr_a9sELQ8JqQavg'},ZcCp6ghTP78,"Hi, Jenn. I am somone who get inspired by your style and makeup a lot. So I just wanted you to know that, as oppulent and lux as Pat Mcgrath is, it is one of many makeup brands that is not cruel free unlike Colourpop, Urban Decay, Too faced and etc. 

I am not saying you shouldn't or should collab with anyone. I only recently learned about animal testing too. 
But as influencing as you are as to me, I thought it would be good to let you know at least to spread awareness. 

Thank you!!! Keep up the good work!!!

P.S - by the way I am still trying to find vegan makeup brand  dupe of that pat mcgrath shadow you used in recent video. God damn it are they beautiful.","Hi, Jenn. I am somone who get inspired by your style and makeup a lot. So I just wanted you to know that, as oppulent and lux as Pat Mcgrath is, it is one of many makeup brands that is not cruel free unlike Colourpop, Urban Decay, Too faced and etc. 

I am not saying you shouldn't or should collab with anyone. I only recently learned about animal testing too. 
But as influencing as you are as to me, I thought it would be good to let you know at least to spread awareness. 

Thank you!!! Keep up the good work!!!

P.S - by the way I am still trying to find vegan makeup brand  dupe of that pat mcgrath shadow you used in recent video. God damn it are they beautiful.",True,none,0,2019-12-22T17:32:19.000Z,2019-12-22T17:41:04.000Z,0
206,Ugy1h5aglEVMhfyRO9F4AaABAg,itsvytran,https://yt3.ggpht.com/a/AGF-l7_jzyaVipgoxi9ojircxGQC1jIwuOONwACuzQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQlCvczq2igU2ka4c3tioTA,{'value': 'UCQlCvczq2igU2ka4c3tioTA'},ZcCp6ghTP78,Does anyone know where her toiletries bag is from?,Does anyone know where her toiletries bag is from?,True,none,0,2019-12-23T01:46:15.000Z,2019-12-23T01:46:15.000Z,0
207,UgyxC6kgKN4pwC-Hhzx4AaABAg,ks96119,https://yt3.ggpht.com/a/AGF-l78vImT5DEO8WPvm79WBb1i9oDd9FUDMROoQzA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCw3ayKnvgoVqgxSgZvJSSyA,{'value': 'UCw3ayKnvgoVqgxSgZvJSSyA'},ZcCp6ghTP78,can we have a moment and talk about how the banila co cleanser has NANO PLASTICS tho? like even worse than micro beads🤢,can we have a moment and talk about how the banila co cleanser has NANO PLASTICS tho? like even worse than micro beads🤢,True,none,0,2019-12-23T03:09:55.000Z,2019-12-23T03:09:55.000Z,0
208,UgyV7HPlGBE23VXdAGp4AaABAg,Gladys G,https://yt3.ggpht.com/a/AGF-l79ueA5OjwDenXYpbKw4_D5S9YO48HUVGDyfXA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCuUxusClbxpiSqRBYxvvh8Q,{'value': 'UCuUxusClbxpiSqRBYxvvh8Q'},ZcCp6ghTP78,Her teeth looks different or is it just me? They are protruding O.o,Her teeth looks different or is it just me? They are protruding O.o,True,none,2,2019-12-22T20:04:21.000Z,2019-12-22T20:04:21.000Z,0
209,UgyV7HPlGBE23VXdAGp4AaABAg.92rIqlcRR1q92yyzrAc1gL,Gladys G,https://yt3.ggpht.com/a/AGF-l79ueA5OjwDenXYpbKw4_D5S9YO48HUVGDyfXA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCuUxusClbxpiSqRBYxvvh8Q,{'value': 'UCuUxusClbxpiSqRBYxvvh8Q'},ZcCp6ghTP78,Elena Biasi oh okay thanks!,Elena Biasi oh okay thanks!,True,none,0,2019-12-25T19:36:01.000Z,2019-12-25T19:36:01.000Z,UgyV7HPlGBE23VXdAGp4AaABAg
210,UgyV7HPlGBE23VXdAGp4AaABAg.92rIqlcRR1q92rR9-JRTxQ,Elena Biasi,https://yt3.ggpht.com/a/AGF-l789-Zix_OC0aNITZqAbY19hnzwVQZ1HLLZC3Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCxMkG_cnRmqzPmWbuBYFvHw,{'value': 'UCxMkG_cnRmqzPmWbuBYFvHw'},ZcCp6ghTP78,remember she broke them? so maybe that's why,remember she broke them? so maybe that's why,True,none,1,2019-12-22T21:16:53.000Z,2019-12-22T21:16:53.000Z,UgyV7HPlGBE23VXdAGp4AaABAg
211,Ugwo0rep7G0yLvA9OXF4AaABAg,A O,https://yt3.ggpht.com/a/AGF-l7-ALKDB4SuhcSqro-0hSICgelhxImOcWwo93g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCAuhNcJdyiL3eD3ckJhOl5A,{'value': 'UCAuhNcJdyiL3eD3ckJhOl5A'},ZcCp6ghTP78,is she alright? like she seems a bit out of it? I'm not sure if its because she'll unwell but I hope she feels better soon,is she alright? like she seems a bit out of it? I'm not sure if its because she'll unwell but I hope she feels better soon,True,none,1,2019-12-22T18:06:57.000Z,2019-12-22T18:06:57.000Z,0
212,Ugwo0rep7G0yLvA9OXF4AaABAg.92r5PvPRn3v92rBJuN9eUW,Luhanlover,https://yt3.ggpht.com/a/AGF-l7-nODIFqYyYX0ObFTHPrEJs93sgGEQj54wjQA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCPwMyLCDerNI9HBIIZ6X7pw,{'value': 'UCPwMyLCDerNI9HBIIZ6X7pw'},ZcCp6ghTP78,"@acopperheart Did she ask for your input???? how is this comment doing more harm then good? is it a hate comment? did you read the comment? get out of here with your stupid reply, how unnecessary.","@acopperheart Did she ask for your input???? how is this comment doing more harm then good? is it a hate comment? did you read the comment? get out of here with your stupid reply, how unnecessary.",True,none,1,2019-12-22T18:58:34.000Z,2019-12-22T18:58:34.000Z,Ugwo0rep7G0yLvA9OXF4AaABAg
213,Ugwo0rep7G0yLvA9OXF4AaABAg.92r5PvPRn3v92r9k_TYyo5,acopperheart,https://yt3.ggpht.com/a/AGF-l78uRwVoH3On2tLyf1scTSI3YT7JPcumhGUanw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCi2jfiSgSwMptgW0DSf-33A,{'value': 'UCi2jfiSgSwMptgW0DSf-33A'},ZcCp6ghTP78,She literally said she’s getting sick then has the doctor confirm its the common cold. You guys with these stupid comments don’t realize the comments are doing more harm than good,She literally said she’s getting sick then has the doctor confirm its the common cold. You guys with these stupid comments don’t realize the comments are doing more harm than good,True,none,0,2019-12-22T18:44:52.000Z,2019-12-22T18:44:52.000Z,Ugwo0rep7G0yLvA9OXF4AaABAg
214,UgzfcE7k7CvqDqh9fVl4AaABAg,Tenzin Minkey,https://yt3.ggpht.com/a/AGF-l7-UF1RkeBeh5rV7ATybaXhh6tPBV0KdyUZ0cA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC2nWoAmT62AJLECeTQHu3ZQ,{'value': 'UC2nWoAmT62AJLECeTQHu3ZQ'},ZcCp6ghTP78,Y not meet up with ur fans when u r already here 😭 hope here strike didn’t caused u any problems.. love u n have a good day,Y not meet up with ur fans when u r already here 😭 hope here strike didn’t caused u any problems.. love u n have a good day,True,none,0,2019-12-22T17:05:04.000Z,2019-12-22T17:05:04.000Z,0
215,UgwIOCsxMJe-Y-4cZTN4AaABAg,WellsFargoBankFraud,https://yt3.ggpht.com/a/AGF-l7_0lV0Z8jGAGFEylRwqBT166lmWJd6uRfr9Xw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCOj6JLAp9f7MxQD1XSZP8KQ,{'value': 'UCOj6JLAp9f7MxQD1XSZP8KQ'},ZcCp6ghTP78,"Just FYI.., you’re not my girl, Jenn .. not even close. But thanks for mucking up my viewing pleasure with your influmercials","Just FYI.., you’re not my girl, Jenn .. not even close. But thanks for mucking up my viewing pleasure with your influmercials",True,none,1,2019-12-28T02:42:18.000Z,2019-12-28T02:42:49.000Z,0
